temperatura;amonia;idade;peso;sexo;fotoperiodo;ruido;luz;umidade;infeccoes;animais_por_gaiola;risco
28;26;44;164;0;15;29;98;100;1;4;7
24;14;102;416;0;10;50;136;77;1;1;8
27;26;360;437;0;11;53;227;32;0;3;8
36;21;694;17;0;11;55;155;20;0;3;7
38;18;534;499;0;14;12;244;59;0;4;3
29;24;482;167;0;10;57;142;12;0;1;9
25;29;379;247;0;12;53;257;99;1;1;8
38;20;456;102;1;13;47;272;50;0;1;4
22;27;25;331;0;12;79;248;21;0;2;7
21;20;456;174;1;14;43;236;96;0;4;5
23;28;159;229;0;16;69;132;57;0;3;3
25;29;169;287;1;12;53;222;9;0;2;8
31;15;202;104;0;11;42;242;16;0;2;8
38;17;108;200;0;16;33;190;69;0;3;8
40;30;212;424;0;11;71;209;76;1;1;8
38;26;486;482;0;14;42;289;95;0;5;5
33;28;581;484;0;15;30;114;46;0;1;5
29;21;547;116;0;15;30;105;42;0;2;7
37;15;378;82;1;12;70;212;80;1;3;9
28;16;58;216;1;12;75;256;17;1;3;5
29;29;576;164;1;12;64;269;75;0;3;3
38;16;213;15;1;13;26;170;73;1;2;8
31;9;440;180;0;10;43;71;86;1;4;3
21;18;361;360;1;13;43;192;19;0;5;7
28;11;265;172;1;10;40;79;11;0;5;5
22;20;665;234;1;16;70;157;26;0;1;9
35;27;588;296;1;15;34;168;1;0;2;9
39;16;375;273;1;15;28;244;79;1;4;7
27;29;601;429;1;10;66;268;91;0;4;8
22;15;399;152;1;14;80;101;8;0;5;9
23;15;223;287;1;14;11;234;80;0;4;9
23;30;284;228;1;10;77;120;30;0;5;6
32;15;413;73;0;14;23;180;9;1;5;6
23;23;619;267;0;10;16;263;80;1;3;7
32;19;236;440;1;13;56;121;29;1;3;5
34;15;255;148;1;16;13;271;77;1;5;5
34;28;224;343;0;15;60;135;0;0;2;3
33;30;120;176;1;16;48;247;49;1;4;9
28;14;201;195;0;16;74;105;31;1;4;4
33;9;105;58;1;16;53;191;48;1;5;3
40;20;72;264;1;13;45;212;63;1;3;5
31;18;247;143;0;16;28;111;28;0;1;8
37;25;23;169;0;15;29;237;92;0;4;6
21;27;317;428;0;14;39;232;7;0;5;5
30;27;149;456;1;13;51;176;25;1;2;4
23;30;677;151;1;13;53;129;37;1;2;6
22;24;452;238;0;15;53;261;0;1;4;4
23;24;308;136;0;12;24;90;11;1;4;3
36;29;675;144;0;16;38;267;55;1;2;5
38;21;184;441;1;11;48;150;65;1;5;4
35;18;72;368;1;11;60;172;65;1;5;5
24;22;326;85;1;12;74;300;70;0;3;7
29;16;610;328;0;14;67;241;4;1;3;3
35;15;570;235;0;11;41;118;53;0;5;7
35;20;38;347;1;11;71;275;3;0;2;6
24;25;147;24;0;12;36;83;37;1;5;9
34;9;556;185;1;12;60;156;36;0;4;8
40;12;441;223;0;15;23;150;60;0;1;7
36;29;664;342;0;15;34;90;40;1;3;4
22;21;608;411;1;15;18;249;1;0;2;8
29;24;102;410;0;12;20;265;99;1;1;4
38;9;662;455;0;14;23;196;52;0;1;6
28;17;440;19;0;16;30;284;44;0;2;9
29;19;215;389;1;16;48;127;94;1;1;3
21;10;461;301;0;14;15;255;20;1;1;8
36;10;419;72;0;16;39;116;48;0;2;7
31;12;701;75;0;14;59;94;49;0;2;9
23;10;395;494;1;15;53;288;28;0;4;9
32;26;468;353;0;10;34;148;34;1;1;7
23;26;647;176;0;11;20;83;2;1;4;4
37;28;47;298;1;10;26;227;73;0;1;9
39;19;152;120;1;11;54;125;88;0;5;9
35;20;472;23;1;13;32;253;26;1;5;5
33;27;711;181;1;13;80;223;94;1;2;8
30;19;218;149;0;15;46;106;82;1;2;9
26;13;586;394;0;15;33;265;23;0;2;9
28;28;541;328;1;11;73;217;49;1;2;4
39;13;468;305;0;10;56;204;7;0;2;8
24;29;589;341;1;14;34;271;52;1;2;3
29;24;206;49;1;13;63;176;77;1;3;7
39;21;195;494;0;13;20;286;80;1;1;7
26;21;472;437;0;15;39;292;89;1;2;7
22;17;253;386;0;11;66;76;56;1;3;6
35;16;508;133;1;15;20;192;32;1;2;6
24;20;629;497;0;15;59;131;79;0;2;3
33;22;480;279;1;13;53;104;53;1;1;3
21;19;638;77;1;14;51;267;55;1;2;6
40;19;589;323;0;14;28;83;48;0;5;4
28;13;639;320;1;14;69;204;1;1;4;4
33;29;633;40;1;11;44;148;30;1;1;6
39;28;597;401;0;11;24;97;68;0;4;9
25;23;429;162;1;13;61;105;17;0;5;6
24;14;521;341;1;12;28;190;1;1;3;8
33;9;422;57;1;10;64;288;73;1;2;9
33;15;705;72;0;16;59;74;81;0;3;9
22;9;409;347;0;10;67;174;74;0;2;6
39;13;188;166;1;10;72;203;59;0;2;9
40;28;589;319;0;11;52;122;16;1;1;9
32;24;270;308;1;12;18;173;26;0;1;7
40;26;324;498;0;12;68;285;0;0;3;6
28;12;26;368;0;14;36;95;35;0;2;5
28;19;162;123;1;13;17;235;56;0;5;4
24;11;729;452;0;10;66;132;26;0;5;4
31;22;145;93;1;10;15;135;53;1;4;3
23;10;51;399;0;12;47;160;62;0;1;4
20;30;135;216;0;15;70;280;8;1;5;3
23;23;619;268;1;13;33;282;29;0;5;7
38;18;298;211;0;10;49;272;55;1;1;8
25;30;542;136;1;11;69;244;30;1;4;7
35;23;120;442;0;14;43;251;84;0;2;5
22;30;566;234;1;16;34;223;29;1;4;9
22;17;41;108;0;11;22;139;66;1;4;9
26;29;104;422;1;15;38;130;88;1;3;4
38;10;198;68;1;14;51;290;42;1;4;3
30;26;50;227;0;10;75;160;91;1;5;5
20;10;408;388;0;10;67;275;83;0;2;5
36;16;383;137;0;12;21;70;16;0;4;7
40;26;226;114;0;11;63;81;80;1;1;7
24;24;99;119;0;12;79;269;100;0;4;3
29;24;124;226;1;15;15;267;32;0;4;7
40;24;281;369;1;15;25;231;24;0;2;9
40;15;42;444;1;14;21;201;100;1;3;6
34;25;308;431;1;12;32;174;65;1;1;4
35;9;319;242;1;12;11;130;75;0;3;8
39;9;180;401;0;13;59;154;78;1;4;7
31;17;538;415;0;10;78;113;46;1;2;8
25;22;669;49;0;15;76;154;53;1;2;9
32;18;183;335;0;14;50;68;97;1;4;8
26;13;629;408;1;14;48;60;39;1;5;3
33;25;60;436;1;12;41;170;70;1;4;4
26;22;360;88;1;11;30;212;61;0;5;7
32;11;592;331;1;10;48;295;27;0;2;5
38;27;105;16;1;10;24;200;38;0;5;8
30;11;625;199;0;13;69;107;40;1;1;7
29;21;33;439;1;10;20;149;60;1;1;3
33;25;632;170;1;11;33;73;52;0;5;3
30;26;202;46;1;11;32;110;23;1;4;7
26;14;553;329;0;14;63;124;26;0;4;6
31;15;356;471;1;12;75;181;37;1;3;5
20;13;566;374;1;10;29;79;91;0;5;7
29;20;316;25;1;10;62;225;74;1;3;3
27;26;162;259;0;14;21;253;79;0;2;4
30;15;70;279;1;12;35;147;43;0;1;8
38;25;526;313;1;12;38;293;7;1;2;9
30;26;530;321;1;13;18;113;7;1;1;8
39;21;514;342;1;16;49;231;84;0;1;4
35;9;393;319;1;15;43;181;95;0;5;6
33;10;23;277;0;11;45;120;50;0;2;6
29;12;304;366;1;13;47;135;65;1;3;7
22;21;104;182;1;13;35;277;92;1;1;5
40;28;408;466;0;14;11;73;88;0;3;8
30;28;677;449;0;16;41;265;22;1;2;7
35;17;305;55;0;13;76;90;2;1;1;6
28;21;342;473;0;16;74;280;99;1;3;3
31;29;721;54;1;11;56;283;67;1;3;6
31;21;588;362;0;15;45;230;77;0;5;5
36;20;454;208;0;16;65;127;78;1;1;4
31;11;24;311;1;11;56;207;45;0;2;5
23;24;319;86;0;14;66;172;100;0;1;8
39;13;556;445;0;13;69;261;65;1;2;6
26;22;225;472;0;15;41;259;57;1;5;4
34;21;551;425;1;11;51;170;28;1;4;4
21;22;265;250;0;16;59;84;66;1;3;3
23;21;202;185;0;16;10;292;39;1;1;7
38;18;90;184;1;14;59;199;36;0;3;9
20;18;565;353;1;10;72;119;90;0;3;3
39;19;528;445;0;15;44;145;89;1;4;8
30;22;298;478;1;12;60;67;48;1;1;4
30;20;90;268;0;11;46;176;9;0;1;4
26;26;363;78;1;15;27;216;86;1;2;9
23;29;480;278;0;15;39;232;16;0;5;7
29;15;354;118;1;13;13;120;53;0;1;3
20;19;536;131;0;13;45;259;0;1;3;5
30;23;55;174;0;12;54;144;97;0;1;6
33;19;722;386;0;16;36;201;10;0;5;6
28;19;621;251;0;15;75;187;45;0;2;3
24;26;206;302;0;14;16;278;94;1;4;5
29;18;68;456;1;11;80;236;44;0;2;6
30;13;205;211;1;14;41;73;32;0;4;4
23;11;624;360;0;14;72;167;61;0;2;4
33;30;107;343;0;16;20;140;44;0;3;4
34;10;471;256;1;12;79;244;21;1;4;8
23;13;587;242;0;11;56;250;81;1;4;8
39;11;197;183;0;11;12;125;14;0;3;4
20;25;228;271;1;12;19;137;1;1;3;9
40;23;508;273;0;15;60;235;51;1;2;8
36;11;125;498;0;15;41;246;75;1;5;6
20;26;407;316;1;16;24;141;63;1;5;6
22;9;417;469;1;11;28;83;71;1;4;3
20;17;633;488;0;10;49;288;64;1;5;5
40;29;295;458;0;10;54;86;79;0;3;5
23;30;395;223;1;10;14;104;86;0;5;7
38;28;334;419;0;15;46;68;60;0;5;3
27;18;530;451;1;11;69;104;3;0;2;4
35;10;109;172;0;14;36;174;30;1;5;6
31;9;63;55;1;11;42;300;87;1;4;9
23;10;654;118;1;15;80;290;85;1;1;8
32;13;304;115;0;15;40;240;80;1;3;8
40;19;536;472;0;16;80;156;34;1;5;3
33;29;450;145;1;14;70;73;81;0;2;7
35;30;249;200;0;11;80;206;12;0;4;6
39;15;137;166;1;13;30;65;67;1;5;5
23;26;419;270;1;16;66;298;98;0;1;9
24;23;695;47;1;16;40;81;83;0;1;3
22;24;263;160;1;10;22;90;53;1;3;3
29;12;275;345;1;11;69;271;53;1;2;8
35;14;432;450;0;15;24;292;47;0;2;3
26;27;490;41;1;10;23;182;67;0;3;9
31;24;82;277;1;14;53;210;12;1;3;4
21;13;168;233;1;11;36;222;91;0;2;5
33;18;610;298;0;14;70;202;17;1;2;9
25;29;620;470;1;11;68;62;97;1;4;8
38;30;415;50;0;12;76;220;7;1;4;7
26;26;453;331;0;16;75;294;23;1;5;4
30;12;110;385;0;15;21;127;72;1;1;4
28;18;600;50;0;13;12;239;32;0;1;6
29;30;231;171;0;16;74;106;27;0;4;3
20;26;492;66;1;11;25;299;65;0;5;8
37;19;314;127;1;16;78;241;20;0;4;9
26;14;149;423;1;13;16;172;90;0;2;9
21;20;302;408;0;10;21;202;91;0;3;9
25;27;157;290;1;13;79;287;82;0;5;5
21;20;473;407;1;16;28;81;17;1;2;6
22;25;617;271;1;11;67;172;51;1;5;9
33;15;392;418;1;10;21;244;12;1;5;9
37;21;433;68;1;16;55;220;67;1;4;7
29;22;108;500;0;12;31;190;33;0;5;7
32;28;52;178;1;12;69;182;70;1;3;9
33;17;309;368;0;10;32;287;50;0;1;6
32;19;640;154;0;13;22;138;53;0;4;7
29;15;434;276;0;13;60;178;64;0;5;5
39;15;633;228;1;16;39;280;58;0;3;3
39;20;720;46;1;11;18;76;40;0;5;8
24;29;141;156;1;11;30;236;1;1;2;5
29;23;69;16;0;16;18;245;60;1;4;8
21;11;725;317;0;11;23;156;56;1;4;6
38;16;39;23;0;10;60;224;67;1;3;3
25;25;210;164;1;12;51;297;69;1;3;9
37;9;350;270;0;16;53;156;71;0;4;5
25;23;137;244;0;15;70;121;29;1;2;3
39;20;223;327;0;12;54;152;32;0;3;4
22;16;110;348;0;10;62;175;91;0;1;6
38;13;563;390;0;14;69;299;95;1;4;9
29;14;188;165;1;11;75;225;73;1;4;7
36;20;33;290;1;10;74;169;64;0;4;7
38;11;26;291;1;16;20;245;13;0;2;3
31;18;163;496;0;15;22;221;32;1;5;5
24;29;282;481;1;10;72;145;20;0;4;5
35;17;280;254;0;15;37;87;85;1;5;7
31;10;670;69;0;13;40;93;36;0;4;7
20;13;385;230;0;16;67;77;20;0;5;8
27;10;555;136;1;14;23;107;100;1;4;3
40;23;678;123;1;11;30;283;79;1;4;8
32;27;467;302;1;12;16;117;4;1;2;4
37;19;137;397;1;13;33;66;5;0;1;6
30;21;477;190;0;13;47;188;18;1;1;6
20;11;90;427;0;15;79;147;34;0;1;6
25;23;239;485;0;14;12;116;95;1;3;8
26;25;542;491;1;14;78;79;15;1;5;9
20;13;492;372;0;13;53;91;33;0;4;7
38;17;658;370;1;15;39;160;8;0;4;8
32;19;87;20;1;10;17;242;90;0;1;4
22;25;294;155;0;13;12;80;89;0;1;5
29;9;346;154;0;14;57;158;4;1;1;5
32;11;63;298;0;15;67;214;48;0;4;9
32;28;350;374;1;15;65;71;7;0;3;9
32;30;226;422;0;16;25;179;32;0;4;4
39;16;615;282;0;16;27;84;80;0;5;6
37;14;339;242;0;10;19;225;7;0;5;5
39;10;484;71;0;14;61;281;92;0;1;4
22;17;332;201;1;12;54;150;61;1;4;9
22;21;121;376;0;13;28;204;53;1;4;9
40;28;179;317;0;11;49;69;21;1;2;5
36;13;717;59;1;11;32;200;90;1;4;3
25;23;296;422;0;13;70;127;1;0;5;6
35;13;495;362;0;16;22;169;55;0;5;8
38;12;204;247;0;16;35;290;36;0;2;6
24;27;256;26;1;12;69;235;13;1;4;7
32;13;275;208;0;15;26;174;42;1;4;5
28;30;536;358;0;15;67;75;7;1;5;9
26;21;682;261;1;15;32;148;5;1;5;4
27;17;709;168;1;10;57;121;83;1;4;5
24;21;398;412;0;16;35;299;82;0;4;9
25;19;150;351;0;16;58;132;75;0;2;3
20;22;411;465;1;10;52;221;62;0;2;3
23;24;345;496;1;10;11;87;34;0;3;7
39;16;542;157;0;14;44;173;70;1;4;5
36;22;561;403;1;12;27;70;57;0;2;8
36;19;377;163;0;13;33;132;1;0;1;7
25;29;411;310;1;14;45;63;72;0;5;7
32;30;727;299;0;11;65;121;73;0;5;9
36;11;289;436;0;15;54;186;81;0;5;8
34;14;433;430;0;10;43;140;90;1;5;3
29;12;94;328;0;16;55;210;40;0;3;7
27;10;601;485;0;11;24;114;38;1;2;6
33;19;75;428;1;10;42;90;95;1;1;3
25;10;727;207;1;13;71;189;22;1;2;5
20;14;105;222;0;16;38;228;21;0;5;3
34;19;302;321;1;12;31;224;49;1;3;9
31;13;709;469;1;16;80;243;26;0;4;3
39;30;558;103;1;14;34;184;30;0;4;6
37;18;426;103;1;15;61;197;75;0;5;5
22;10;682;58;0;15;63;66;68;0;3;6
36;25;430;441;0;11;76;163;53;1;2;3
26;28;60;59;1;12;75;127;59;1;5;5
22;21;431;129;1;14;14;78;27;1;4;7
22;15;681;332;1;14;12;233;82;1;2;7
22;13;491;219;0;12;22;298;22;1;4;5
26;22;521;331;1;10;68;156;86;0;5;5
30;24;23;499;0;10;27;126;61;0;4;4
25;17;640;411;0;16;79;263;47;1;2;9
34;12;199;342;0;14;51;251;42;1;3;9
28;15;340;30;1;14;29;258;78;0;3;5
30;30;383;268;1;15;25;182;11;1;2;4
21;21;484;165;0;15;70;203;75;0;4;4
40;11;480;88;0;16;70;125;10;1;5;8
36;12;564;243;1;13;73;264;18;0;1;6
40;22;85;20;0;10;35;200;72;1;3;8
31;12;665;471;0;11;55;99;31;0;1;7
39;18;546;272;0;14;50;194;90;0;1;4
32;17;554;470;1;11;15;160;34;0;3;3
29;19;196;133;1;15;64;146;93;1;4;7
37;16;211;464;0;11;76;141;24;0;3;8
34;12;717;492;0;13;26;275;30;0;3;3
26;25;424;20;1;16;33;252;13;0;5;5
33;30;139;458;1;12;30;95;4;1;2;7
20;13;84;406;1;15;25;84;80;1;2;4
36;26;358;392;0;12;21;252;48;1;2;7
39;13;188;481;0;12;80;203;64;0;3;6
23;27;250;12;1;10;58;87;39;0;4;6
24;22;160;24;0;16;59;170;43;0;1;3
40;17;529;230;1;10;48;107;57;1;2;6
40;15;180;127;1;16;51;222;52;1;2;8
40;18;177;127;1;12;31;213;84;1;2;6
21;11;59;143;1;15;59;132;72;0;1;7
39;20;328;304;0;13;23;282;89;0;5;7
39;18;435;361;0;14;18;190;57;0;2;8
40;25;591;43;0;13;38;204;5;0;4;3
40;26;84;170;0;16;33;269;73;1;4;4
38;24;550;185;0;12;46;138;95;0;4;9
34;13;410;421;0;15;39;204;32;1;3;8
33;25;60;72;1;11;23;221;32;1;2;6
28;22;339;347;1;13;67;251;76;1;4;4
23;25;359;156;1;14;57;230;82;1;1;6
31;29;696;236;1;14;79;227;58;1;2;6
40;24;271;28;0;14;38;136;41;0;4;6
38;17;593;379;0;11;53;227;52;1;2;3
25;26;126;352;1;11;66;209;95;0;5;6
22;14;482;33;1;13;52;255;80;0;4;4
33;9;348;288;0;12;57;102;28;1;1;6
25;29;287;36;0;15;12;162;87;0;4;7
29;18;158;34;1;15;42;206;12;1;5;5
24;22;554;35;0;14;39;169;9;1;3;4
24;26;538;496;0;14;57;266;11;0;3;7
25;17;710;254;0;11;13;194;60;0;2;9
33;13;214;50;1;15;60;253;44;0;4;3
23;10;700;109;1;10;62;294;77;1;3;4
23;29;660;47;1;16;60;184;79;0;1;6
37;29;469;458;0;14;12;283;28;0;4;7
37;30;266;326;1;16;30;246;1;0;1;7
40;19;112;442;1;11;53;291;0;0;5;4
38;23;723;75;1;15;59;80;5;1;5;4
22;20;176;206;1;16;73;197;88;1;5;5
22;21;299;179;0;11;23;295;68;1;4;9
21;11;300;220;0;16;11;299;64;1;4;4
35;20;312;340;1;14;43;64;14;0;5;9
30;21;164;177;1;11;28;261;16;0;4;9
33;23;358;120;0;12;19;76;0;0;5;6
35;9;187;74;0;14;77;248;48;1;5;5
28;25;495;195;0;16;67;266;85;1;1;6
22;12;132;366;1;10;63;230;49;1;1;6
33;25;160;365;0;16;20;237;63;0;4;5
31;13;631;86;0;11;31;210;1;0;2;8
33;27;312;197;0;11;44;185;9;1;4;8
34;19;575;300;0;12;24;98;12;0;4;8
32;22;139;242;1;15;12;246;27;0;4;7
21;19;425;131;0;12;34;86;48;0;3;6
27;25;123;154;1;12;11;179;66;0;5;7
33;29;346;431;1;12;14;168;31;1;2;3
32;15;609;180;1;16;53;282;67;1;1;6
28;25;64;168;0;11;47;292;19;0;4;8
40;18;641;59;0;13;20;198;10;1;1;8
31;23;198;190;0;13;31;129;6;0;3;8
29;10;464;92;0;15;16;115;48;1;4;9
32;12;563;115;0;10;64;226;98;0;5;7
36;28;132;45;1;12;15;206;58;0;3;4
23;29;427;111;0;11;55;179;96;0;5;4
40;24;246;202;0;15;66;139;52;1;1;3
29;13;161;26;0;11;20;83;10;0;5;8
38;13;527;459;1;13;65;171;93;0;2;5
32;25;73;264;1;16;13;102;95;1;1;7
20;10;164;41;1;11;79;88;5;1;1;3
31;27;27;465;0;14;60;103;31;1;1;9
31;11;504;449;1;11;60;281;47;0;4;5
39;28;31;227;0;13;31;242;92;0;4;4
39;30;445;443;1;10;56;261;70;1;4;9
28;30;157;483;1;11;36;79;18;0;3;6
35;10;318;443;0;13;25;157;67;1;5;5
24;15;294;276;1;12;65;189;69;0;5;7
31;21;140;337;1;14;25;215;36;1;3;7
25;19;283;363;0;12;27;167;23;1;3;3
30;13;295;288;1;15;79;212;43;0;3;9
33;12;557;301;1;14;75;229;99;0;5;3
32;15;281;393;1;16;76;212;96;1;1;3
36;20;307;316;0;13;24;284;2;1;5;6
26;24;515;457;1;12;52;162;22;1;4;8
20;18;703;400;1;16;28;223;51;0;2;3
23;18;595;227;1;13;28;145;50;1;3;5
28;24;520;229;1;10;31;287;82;0;3;4
25;26;547;57;1;10;18;190;73;0;3;4
21;11;282;104;0;11;13;156;30;0;5;6
20;25;478;229;0;14;52;84;89;1;2;9
32;25;412;326;1;15;55;63;79;1;1;6
20;12;407;16;1;13;43;91;84;0;4;4
38;20;142;48;0;13;23;97;52;0;5;4
38;19;215;380;0;11;11;179;67;0;1;5
20;12;165;409;1;13;46;112;66;1;4;5
33;18;488;220;0;10;23;113;80;1;5;3
35;11;271;93;1;10;19;97;21;1;5;6
39;19;490;71;0;13;72;168;59;1;5;4
39;12;449;483;0;13;29;219;94;1;3;6
40;21;91;474;1;10;38;60;70;1;1;7
34;26;304;100;0;13;44;206;6;0;1;9
39;25;455;498;1;15;58;184;36;0;1;8
30;24;505;302;0;13;57;182;55;1;3;4
33;9;632;371;1;12;64;123;1;1;5;3
34;27;311;109;0;11;17;76;18;0;5;9
36;23;104;211;0;13;13;236;41;1;2;7
26;16;335;99;1;10;55;245;58;0;3;8
25;14;193;94;0;11;57;188;52;0;3;5
20;18;81;273;0;12;25;81;56;0;2;7
34;19;192;337;1;10;60;285;6;0;2;6
21;17;534;194;0;15;24;88;92;0;2;8
33;13;704;189;1;11;21;148;92;1;2;6
39;30;668;70;1;12;53;239;33;1;2;7
29;30;263;439;0;13;27;84;26;1;2;6
20;30;210;370;1;16;25;61;47;1;5;3
37;18;175;315;1;15;17;203;41;0;4;4
24;19;701;498;0;15;28;242;40;1;5;5
33;23;586;170;0;15;10;193;78;1;4;3
32;18;685;420;0;11;48;74;76;0;1;9
34;17;388;388;0;13;67;205;37;0;4;6
29;15;153;497;0;14;42;233;88;0;2;3
34;27;51;488;1;15;66;145;1;0;4;3
27;24;633;346;0;14;64;206;67;0;2;8
40;10;724;82;1;13;75;106;51;0;4;5
24;19;364;350;1;15;32;286;97;1;5;4
27;16;257;21;1;15;60;112;58;1;3;7
31;9;333;111;1;16;14;110;84;0;4;7
30;27;633;30;1;16;37;87;94;0;3;7
36;21;227;415;0;14;31;238;55;0;2;5
24;23;357;219;1;10;79;258;69;1;3;8
34;16;421;194;1;16;25;189;3;0;1;4
36;26;31;244;1;16;46;94;51;0;1;6
35;13;26;362;1;10;33;132;90;1;1;6
36;18;272;177;0;15;13;165;44;0;3;4
34;24;725;352;1;12;42;293;97;0;1;3
40;30;530;472;1;13;61;241;80;0;2;6
39;13;128;51;0;11;19;142;94;0;1;5
38;29;515;444;0;16;31;267;12;1;4;4
33;20;139;359;1;13;71;178;56;1;2;5
34;24;597;315;1;13;20;239;93;1;3;4
30;15;205;336;0;16;76;161;70;0;4;5
28;25;642;255;1;11;18;232;18;0;5;8
36;20;363;346;1;11;27;122;20;1;1;9
27;16;247;199;1;13;34;158;76;1;2;3
36;23;63;179;1;13;79;205;81;1;5;9
29;22;83;467;1;10;19;127;33;1;4;5
40;30;425;445;1;12;15;198;13;1;4;3
23;23;133;409;0;14;44;121;85;0;3;5
28;15;91;152;1;14;70;95;87;0;1;6
39;22;353;71;0;12;18;80;20;1;4;4
40;20;353;379;0;15;77;64;12;0;2;6
30;30;534;223;0;11;44;98;1;1;2;7
35;17;39;225;1;12;50;219;32;1;4;4
32;21;722;173;1;15;54;208;20;0;4;4
30;30;708;53;0;10;29;212;49;1;1;8
20;20;100;181;1;14;16;171;30;1;3;4
26;30;395;234;1;16;46;72;29;1;3;4
27;28;457;493;0;13;60;65;51;0;5;8
37;26;542;397;1;10;35;132;25;0;1;5
40;12;417;61;1;10;72;114;82;0;3;8
38;11;290;185;0;10;58;148;35;0;4;3
25;27;509;81;0;12;34;140;67;0;2;6
29;14;452;261;0;13;32;238;17;0;3;3
22;14;564;241;0;12;24;193;56;1;3;7
27;30;59;292;1;13;21;153;96;1;4;4
33;18;260;152;1;11;75;276;24;0;2;8
24;9;54;127;0;16;63;72;11;1;2;6
32;27;207;35;0;11;73;263;65;0;5;5
30;21;709;460;0;12;80;226;93;1;1;5
28;24;603;187;1;16;58;138;64;1;5;9
25;20;705;144;1;15;73;171;90;0;3;8
30;11;623;173;0;15;41;222;31;0;3;8
22;29;250;180;1;14;65;279;67;1;5;9
22;9;141;233;0;16;32;108;85;0;4;4
28;22;246;288;0;13;32;143;22;0;2;5
29;12;692;89;1;11;33;140;10;0;1;6
27;18;46;379;1;16;26;175;1;1;5;6
22;24;303;420;1;14;55;211;44;0;2;3
20;14;407;66;1;12;46;260;17;0;4;6
34;30;71;405;1;14;36;179;1;1;5;5
26;11;424;87;1;13;80;111;10;1;5;5
37;23;274;157;1;14;51;236;100;1;3;7
23;23;299;306;0;10;32;72;44;1;1;6
37;28;398;350;0;15;46;159;85;0;5;3
26;27;509;94;1;16;44;108;30;0;5;6
33;18;132;248;0;13;70;213;49;0;2;7
26;15;528;134;1;12;13;152;4;1;2;4
37;14;344;206;0;12;75;65;15;0;2;3
20;14;625;491;1;16;40;111;16;1;3;7
23;10;541;14;0;11;75;64;57;1;1;9
24;12;630;351;0;12;60;242;13;1;1;9
32;18;377;88;0;12;41;185;25;1;4;5
37;19;570;178;1;10;65;215;30;1;2;7
35;25;248;195;1;15;27;66;75;1;2;8
30;25;223;141;0;12;28;262;82;0;2;8
30;14;317;458;0;12;63;211;62;1;4;7
34;12;82;59;1;10;75;254;65;0;4;8
35;20;459;478;0;11;47;84;54;0;2;8
26;11;225;51;0;12;79;198;5;1;1;6
40;12;668;129;0;10;75;141;8;1;4;7
23;10;138;124;1;11;52;249;99;1;5;7
39;21;481;420;0;11;68;221;85;1;3;3
26;30;131;120;1;12;57;265;84;1;5;9
21;11;455;125;1;16;20;136;9;0;3;6
27;19;613;266;1;10;20;254;21;1;1;5
35;13;719;373;0;10;73;149;21;1;4;5
38;10;587;479;1;13;63;150;99;1;5;8
38;13;695;464;1;13;17;233;33;0;4;4
29;19;376;158;1;16;21;277;36;1;3;5
31;14;43;265;0;10;19;76;44;0;2;5
24;25;205;34;1;11;78;265;71;0;3;4
23;10;88;44;0;13;77;98;22;1;4;5
23;18;85;221;1;13;69;273;48;0;2;9
26;14;421;286;1;16;10;81;5;0;1;4
25;16;713;163;1;13;73;74;43;1;2;7
39;26;237;11;1;12;22;197;44;0;3;3
33;20;154;175;1;15;80;267;0;0;1;5
22;17;127;62;0;14;40;210;40;1;4;3
40;18;351;91;0;11;32;282;65;0;5;6
36;11;51;67;0;15;33;191;28;1;3;9
33;16;196;498;1;14;73;288;5;1;1;9
20;15;509;347;0;14;69;73;0;1;2;5
25;25;370;370;0;14;22;204;64;0;1;8
27;15;717;433;1;12;18;120;24;1;5;5
27;23;154;251;0;11;38;224;77;1;4;3
31;26;161;384;1;16;29;106;97;1;4;6
39;27;570;70;0;11;40;113;55;0;3;5
34;11;625;104;1;11;41;201;65;0;2;9
35;30;708;44;0;15;11;179;10;0;5;6
37;21;152;219;0;10;41;74;38;1;5;4
36;23;238;115;1;15;40;253;11;1;5;4
31;16;58;369;0;15;76;77;6;0;1;3
25;17;191;372;1;12;39;281;67;1;4;7
21;11;245;439;1;11;28;73;72;0;3;4
30;14;584;470;1;13;20;189;64;1;1;5
20;13;483;73;1;15;38;74;87;0;3;5
31;24;625;197;0;12;60;297;3;1;4;7
23;20;441;375;0;11;47;228;88;1;4;7
26;20;94;47;0;15;69;227;22;1;3;5
34;28;433;101;1;13;67;186;33;1;4;9
38;13;491;293;0;15;74;244;6;0;3;4
20;24;63;15;0;10;53;68;100;1;1;7
20;17;163;74;0;13;64;92;53;0;4;8
21;10;215;207;1;16;44;228;20;0;4;6
40;26;631;435;0;16;17;178;47;0;1;5
35;20;696;258;0;16;60;75;39;1;2;8
31;11;248;269;0;10;39;153;11;0;1;9
39;10;333;382;0;13;24;63;60;0;5;8
38;14;500;17;0;14;69;175;8;1;1;5
27;16;598;486;0;16;49;293;13;0;4;4
36;27;356;188;0;15;65;295;6;1;5;3
32;17;462;197;1;13;24;144;17;0;1;8
36;12;592;41;0;16;71;110;49;0;2;4
40;15;680;94;0;11;49;119;41;0;3;3
28;27;420;347;0;15;63;169;37;1;3;9
29;21;254;411;1;15;49;87;74;0;3;7
22;24;532;354;0;12;17;270;80;0;5;3
32;30;42;294;0;11;62;71;88;0;1;9
